label,connection_id,srtt,rtt,mdev,min_rtt,inflight,lost,retrans_out,sack_out,snd_cwnd,sk_pacing_rate,delivered,bytes_acked
datacenter,10.0.4.10,677,6304,431,57,1485,0,0,0,2174,4793835532,71749649,103884046888
datacenter,10.0.4.10,476,4700,372,57,1080,0,0,0,2174,6429859404,71921819,104133349048
datacenter,10.0.4.10,1281,10232,508,57,1585,0,0,0,2174,2953512431,72014473,104267482760
datacenter,10.0.4.10,670,6096,527,57,1170,0,0,0,2174,4957404724,72127657,104431337600
datacenter,10.0.4.10,790,6901,142,57,1531,0,0,0,2174,4379124648,72323082,104714306840
datacenter,10.0.4.10,1098,7588,282,57,1890,0,0,0,2174,3982648813,72510228,104985286448
datacenter,10.0.4.10,531,5384,327,57,945,0,0,0,2174,5612990193,72680884,105232395808
datacenter,10.0.4.10,1235,10703,259,57,1766,0,0,0,2174,2823539119,72834496,105454733176
datacenter,10.0.4.10,1129,10091,650,57,1865,0,0,0,2174,2994781409,72988355,105677411528
datacenter,10.0.4.10,1282,11937,424,57,1631,0,0,0,2174,2531652777,73136240,105891398072
datacenter,10.0.4.10,523,5549,410,57,1080,0,0,0,2174,5446087439,73292958,106118319248
datacenter,10.0.4.10,614,5528,421,57,900,0,0,0,2174,5466776266,73449466,106344941568
datacenter,10.0.4.10,633,5806,180,57,1035,0,0,0,2174,5205018808,73606111,106571763528
datacenter,10.0.4.10,553,6651,270,57,1080,0,0,0,2174,4543728642,73767908,106806042920
datacenter,10.0.4.10,461,4862,215,57,1035,0,0,0,2174,6215618922,73883880,106973912648
datacenter,10.0.4.10,851,8280,419,57,1830,0,0,0,2174,3649799420,74072389,107246846016
datacenter,10.0.4.10,773,6185,438,57,1530,0,0,0,2174,4886069393,74245827,107497971808
datacenter,10.0.4.10,431,5530,359,57,1080,0,0,0,2174,5464799132,74317218,107601345688
datacenter,10.0.4.10,488,6165,380,57,1080,0,0,0,2174,4901920389,74601667,108013115880
datacenter,10.0.4.10,475,5909,284,57,1125,0,0,0,2174,5114289930,74755148,108235354360
datacenter,10.0.4.10,517,5555,305,57,1125,0,0,0,2174,5440205076,74923177,108478659320
datacenter,10.0.4.10,695,6162,344,57,1485,0,0,0,2174,4904306913,75087936,108717229408
datacenter,10.0.4.10,729,6603,490,57,1350,0,0,0,2174,4576758927,75254121,108957865288
datacenter,10.0.4.10,702,6149,386,57,1350,0,0,0,2174,4914675426,75423749,109203485576
datacenter,10.0.4.10,674,5542,133,57,1350,0,0,0,2174,5452966293,75598333,109456272688
datacenter,10.0.4.10,838,6069,229,57,1485,0,0,0,2174,4979459416,75761463,109692480248
datacenter,10.0.4.10,661,6317,327,57,1485,0,0,0,2174,4783970112,75934479,109942999120
datacenter,10.0.4.10,513,6218,412,57,990,0,0,0,2174,4860138179,76107113,110192966376
datacenter,10.0.4.10,690,6620,456,57,1350,0,0,0,2174,4565005921,76278322,110440874760
datacenter,10.0.4.10,661,6606,428,57,1530,0,0,0,2174,4574680472,76452529,110693123688
datacenter,10.0.4.10,1013,9788,506,57,2080,0,0,0,2174,3087488680,76625068,110942782264
datacenter,10.0.4.10,971,8209,545,57,1865,0,0,0,2174,3681366695,76801385,111197961952
datacenter,10.0.4.10,1111,10168,454,57,1669,0,0,0,2174,2972102596,76961180,111429321368
datacenter,10.0.4.10,758,6341,399,57,1485,0,0,0,2174,4765863302,77113400,111649670744
datacenter,10.0.4.10,725,6421,472,57,1575,0,0,0,2174,4706484846,77283455,111895910384
datacenter,10.0.4.10,573,6336,562,57,990,0,0,0,2174,4769624242,77452115,112140130064
datacenter,10.0.4.10,511,5737,242,57,1125,0,0,0,2174,5267620568,77621765,112385783264
datacenter,10.0.4.10,477,5180,234,57,1035,0,0,0,2174,5834042316,77791534,112631608368
datacenter,10.0.4.10,517,5224,413,57,1080,0,0,0,2174,5784904134,77956125,112869934416
datacenter,10.0.4.10,572,5905,482,57,1080,0,0,0,2174,5117754309,78117720,113103923976
datacenter,10.0.4.10,564,5416,474,57,1035,0,0,0,2174,5579826292,78269235,113323317696
datacenter,10.0.4.10,528,5875,272,57,1080,0,0,0,2174,5143887523,78427095,113551898976
datacenter,10.0.4.10,794,6151,253,57,1260,0,0,0,2174,4913077418,78582554,113777002232
datacenter,10.0.4.10,720,5348,377,57,1260,0,0,0,2174,5650773971,78738623,114002984848
datacenter,10.0.4.10,727,6713,558,57,1530,0,0,0,2174,4501763622,78896699,114231863240
datacenter,10.0.4.10,567,6132,210,57,1035,0,0,0,2174,4928300587,79049272,114452786584
datacenter,10.0.4.10,569,6532,256,57,1125,0,0,0,2174,4626506307,79197052,114666772024
datacenter,10.0.4.10,756,6218,246,57,1170,0,0,0,2174,4860138179,79352468,114891806128
datacenter,10.0.4.10,621,5264,273,57,1080,0,0,0,2174,5740945896,79502840,115109540728
datacenter,10.0.4.10,507,6853,330,57,990,0,0,0,2174,4409797052,79659473,115336344872
datacenter,10.0.4.10,478,18008,5050,57,1130,0,0,0,2174,1678161883,79800891,115541115432
datacenter,10.0.4.10,543,5883,404,57,1215,0,0,0,2174,5136892605,79911199,115700818368
datacenter,10.0.4.10,612,5637,444,57,900,0,0,0,2174,5361067802,80058934,115914738648
datacenter,10.0.4.10,648,5372,383,57,900,0,0,0,2174,5625528518,80205499,116126964768
datacenter,10.0.4.10,514,5861,152,57,1170,0,0,0,2174,5156174577,80362819,116354764128
datacenter,10.0.4.10,594,5384,492,57,810,0,0,0,2174,5612990193,80517835,116579226168
datacenter,10.0.4.10,561,5006,422,57,990,0,0,0,2174,6036823651,80661475,116787216888
datacenter,10.0.4.10,839,5795,327,57,1260,0,0,0,2174,5214898912,80810940,117003640040
datacenter,10.0.4.10,578,5559,289,57,1080,0,0,0,2174,5436290555,80968260,117231439400
datacenter,10.0.4.10,569,5749,214,57,990,0,0,0,2174,5256625360,81126691,117460847248
datacenter,10.0.4.10,539,5279,335,57,1125,0,0,0,2174,5724633301,81282481,117686431168
datacenter,10.0.4.10,523,5641,147,57,945,0,0,0,2174,5357266300,81440894,117915811816
datacenter,10.0.4.10,553,9141,869,57,1395,0,0,0,2174,3306021135,81590199,118132005088
datacenter,10.0.4.10,548,4708,297,57,900,0,0,0,2174,6418933559,81742342,118352304568
datacenter,10.0.4.10,677,4974,283,57,1170,0,0,0,2174,6075661278,81918800,118607813712
datacenter,10.0.4.10,496,4485,378,57,990,0,0,0,2174,6738091237,82087055,118851446952
datacenter,10.0.4.10,474,5119,312,57,1035,0,0,0,2174,5903563039,82267640,119112934032
datacenter,10.0.4.10,537,6104,311,57,1080,0,0,0,2174,4950907470,82438505,119360346552
datacenter,10.0.4.10,814,5747,389,57,1395,0,0,0,2174,5258454706,82600595,119595052872
datacenter,10.0.4.10,793,6193,161,57,1260,0,0,0,2174,4879757661,82754701,119818197416
datacenter,10.0.4.10,778,5945,396,57,1260,0,0,0,2174,5083320302,82896807,120023964720
datacenter,10.0.4.10,596,6570,402,57,1215,0,0,0,2174,4599747214,83042296,120234630416
datacenter,10.0.4.10,551,5751,221,57,1035,0,0,0,2174,5254797287,83198761,120461191736
datacenter,10.0.4.10,503,6849,364,57,1215,0,0,0,2174,4412372492,83358493,120692482736
datacenter,10.0.4.10,724,5660,382,57,1125,0,0,0,2174,5339282544,83515228,120919435016
datacenter,10.0.4.10,558,6045,279,57,1035,0,0,0,2174,4999228982,83666733,121138814136
datacenter,10.0.4.10,1004,9446,180,57,2082,0,0,0,2174,3199273681,83843561,121394725744
datacenter,10.0.4.10,754,8401,313,57,2081,0,0,0,2174,3597231186,84025695,121658311592
datacenter,10.0.4.10,977,9024,133,57,2041,0,0,0,2174,3348885106,84205083,121917892584
datacenter,10.0.4.10,693,6272,364,57,1530,0,0,0,2174,4818293877,84372545,122160321808
datacenter,10.0.4.10,952,6888,365,57,1620,0,0,0,2174,4387389547,84540876,122404064776
datacenter,10.0.4.10,540,5790,186,57,945,0,0,0,2174,5219402279,84699051,122633102176
datacenter,10.0.4.10,526,5607,277,57,1170,0,0,0,2174,5389751952,84861276,122868003976
datacenter,10.0.4.10,531,5874,404,57,1215,0,0,0,2174,5144763227,85014321,123089613136
datacenter,10.0.4.10,608,6355,289,57,1125,0,0,0,2174,4755364154,85170291,123315457696
datacenter,10.0.4.10,592,5712,325,57,1035,0,0,0,2174,5290675630,85322661,123536089456
datacenter,10.0.4.10,622,5398,390,57,990,0,0,0,2174,5598432604,85468488,123747245688
datacenter,10.0.4.10,740,5864,279,57,945,0,0,0,2174,5153536698,85614378,123958494408
datacenter,10.0.4.10,813,6008,283,57,1260,0,0,0,2174,5030016511,85766298,124178474568
datacenter,10.0.4.10,328,3364,585,57,200,0,0,0,2174,8983453983,85854052,124305471408
datacenter,10.0.4.10,647,5591,392,57,945,0,0,0,2174,5405176032,85997179,124512712576
datacenter,10.0.4.10,866,8851,327,57,2067,0,0,0,2174,3414341791,86149666,124733437072
datacenter,10.0.4.10,1182,9445,220,57,2067,0,0,0,2174,3199612408,86324018,124985706656
datacenter,10.0.4.10,662,7306,233,57,1862,0,0,0,2174,4136372734,86506354,125249609760
datacenter,10.0.4.10,1004,9149,349,57,1815,0,0,0,2174,3303130309,86677041,125496619480
datacenter,10.0.4.10,943,9263,227,57,2081,0,0,0,2174,3262478592,86857564,125757850648
datacenter,10.0.4.10,513,5570,321,57,1125,0,0,0,2174,5425554614,87028147,126004748736
datacenter,10.0.4.10,590,6631,502,57,990,0,0,0,2174,4557433147,87074407,126071733216
datacenter,10.0.4.10,567,5363,441,57,900,0,0,0,2174,5634969084,87342221,126459523968
datacenter,10.0.4.10,795,6122,391,57,1170,0,0,0,2174,4936350735,87503546,126693122568
datacenter,10.0.4.10,707,5544,146,57,1260,0,0,0,2174,5450999134,87663810,126925183840
datacenter,10.0.4.10,696,5302,240,57,1485,0,0,0,2174,5699799924,87824743,127158209752
datacenter,10.0.4.10,837,5366,481,57,1215,0,0,0,2174,5631818710,87980128,127383207232
datacenter,10.0.4.10,491,5293,210,57,1035,0,0,0,2174,5709491630,88146711,127624419280
datacenter,10.0.4.10,1036,8613,184,57,1814,0,0,0,2174,3508689097,88315195,127868368448
datacenter,10.0.4.10,448,5063,219,57,1080,0,0,0,2174,5968860201,88488015,128118594768
datacenter,10.0.4.10,671,6103,309,57,1350,0,0,0,2174,4951718695,88662688,128371518608
datacenter,10.0.4.10,628,6080,535,57,1125,0,0,0,2174,4970450526,88838363,128625893408
datacenter,10.0.4.10,684,6680,294,57,1350,0,0,0,2174,4524002874,89008522,128872279880
datacenter,10.0.4.10,812,7075,513,57,1440,0,0,0,2174,4271426035,89184143,129126568904
datacenter,10.0.4.10,688,6415,438,57,1575,0,0,0,2174,4710886858,89352938,129370984064
datacenter,10.0.4.10,495,5403,209,57,1125,0,0,0,2174,5593251749,89523376,129617757648
datacenter,10.0.4.10,576,5707,302,57,1035,0,0,0,2174,5295310881,89690988,129860458864
datacenter,10.0.4.10,499,5883,180,57,1170,0,0,0,2174,5136892605,89857561,130101646448
datacenter,10.0.4.10,701,6317,386,57,1350,0,0,0,2174,4783970112,90024617,130343543088
datacenter,10.0.4.10,498,5510,175,57,1080,0,0,0,2174,5484635063,90196948,130593077768
datacenter,10.0.4.10,487,4036,287,57,765,0,0,0,2174,7487695540,90346925,130810135240
datacenter,10.0.4.10,807,8681,209,57,2094,0,0,0,2174,3481204838,90531204,131076818184
datacenter,10.0.4.10,904,8483,243,57,1633,0,0,0,2174,3562458941,90712420,131339026504
datacenter,10.0.4.10,1062,9670,507,57,2083,0,0,0,2174,3125164343,90894610,131602612696
datacenter,10.0.4.10,1105,8782,231,57,1993,0,0,0,2174,3441168207,91082224,131874063632
datacenter,10.0.4.10,870,8496,286,57,1994,0,0,0,2174,3557007909,91264038,132137124192
datacenter,10.0.4.10,1082,9022,276,57,1859,0,0,0,2174,3349627488,91450158,132406409904
datacenter,10.0.4.10,713,6266,294,57,1260,0,0,0,2174,4822907628,91634978,132673846936
datacenter,10.0.4.10,491,5457,109,57,1080,0,0,0,2174,5537903463,91806358,132922002608
datacenter,10.0.4.10,628,6041,382,57,1575,0,0,0,2174,5002539182,91980513,133174174704
datacenter,10.0.4.10,660,6000,314,57,1395,0,0,0,2174,5036723200,92153170,133424174840
datacenter,10.0.4.10,689,6063,431,57,1575,0,0,0,2174,4984387135,92326156,133674654008
datacenter,10.0.4.10,739,6549,524,57,1395,0,0,0,2174,4614496747,92502092,133929405304
datacenter,10.0.4.10,860,7194,248,57,2042,0,0,0,2174,4200769974,92678378,134184659880
datacenter,10.0.4.10,774,6418,323,57,1350,0,0,0,2174,4708684823,92856030,134441895336
datacenter,10.0.4.10,659,6329,255,57,1620,0,0,0,2174,4774899541,93026233,134688317640
datacenter,10.0.4.10,447,5940,411,57,1215,0,0,0,2174,5087599191,93197369,134936119872
datacenter,10.0.4.10,729,5255,283,57,1170,0,0,0,2174,5750778154,93366669,135181265128
datacenter,10.0.4.10,432,5379,147,57,1170,0,0,0,2174,5618207696,93536330,135426931088
datacenter,10.0.4.10,561,5821,358,57,1215,0,0,0,2174,5191606115,93695007,135656694736
datacenter,10.0.4.10,484,5696,72,57,1170,0,0,0,2174,5305537078,93854937,135888273376
datacenter,10.0.4.10,789,5465,442,57,1215,0,0,0,2174,5529796742,94010817,136113987616
datacenter,10.0.4.10,1051,7801,282,57,1620,0,0,0,2174,3873905806,94177259,136354993848
datacenter,10.0.4.10,592,5572,327,57,1080,0,0,0,2174,5423607178,94333856,136581741240
datacenter,10.0.4.10,560,5522,394,57,1035,0,0,0,2174,5472716262,94493161,136812408856
datacenter,10.0.4.10,599,6374,327,57,990,0,0,0,2174,4741189080,94657831,137050845448
datacenter,10.0.4.10,1089,8669,419,57,2083,0,0,0,2174,3486023670,94820993,137287097656
datacenter,10.0.4.10,1105,9681,325,57,2081,0,0,0,2174,3121613387,94981047,137518809456
datacenter,10.0.4.10,660,5600,333,57,1080,0,0,0,2174,5396489142,95144104,137754907848
datacenter,10.0.4.10,512,5818,248,57,1170,0,0,0,2174,5194283121,95300889,137981930680
datacenter,10.0.4.10,650,6580,122,57,1530,0,0,0,2174,4592756717,95460791,138213420816
datacenter,10.0.4.10,1130,9459,257,57,2082,0,0,0,2174,3194876752,95633971,138464167608
datacenter,10.0.4.10,545,5799,128,57,1125,0,0,0,2174,5211301810,95795723,138698348880
datacenter,10.0.4.10,739,6893,555,57,1215,0,0,0,2174,4384207050,95956058,138930513960
datacenter,10.0.4.10,548,6073,380,57,1125,0,0,0,2174,4976179680,96115654,139161600552
datacenter,10.0.4.10,589,6164,174,57,1035,0,0,0,2174,4902715639,96273983,139390859368
datacenter,10.0.4.10,472,5753,169,57,1170,0,0,0,2174,5252970484,96430531,139617540096
datacenter,10.0.4.10,687,6601,573,57,1620,0,0,0,2174,4578145614,96594550,139855038240
datacenter,10.0.4.10,530,6456,217,57,1170,0,0,0,2174,4680969516,96751916,140082900976
datacenter,10.0.4.10,717,6453,476,57,1485,0,0,0,2174,4683145699,96904122,140303293448
datacenter,10.0.4.10,518,6174,270,57,1125,0,0,0,2174,4894774732,97063375,140533812080
datacenter,10.0.4.10,615,5567,406,57,990,0,0,0,2174,5428478390,97220040,140760660280
datacenter,10.0.4.10,564,5483,181,57,1080,0,0,0,2174,5511643115,97333718,140925265376
datacenter,10.0.4.10,738,6206,402,57,1395,0,0,0,2174,4869535804,97540293,141224384720
datacenter,10.0.4.10,748,5797,120,57,1260,0,0,0,2174,5213099741,97699126,141454373768
datacenter,10.0.4.10,488,5292,423,57,1080,0,0,0,2174,5710570521,97861564,141689581288
datacenter,10.0.4.10,701,7095,515,57,1347,0,0,0,2174,4259385369,98023474,141924026968
datacenter,10.0.4.10,557,6390,294,57,1170,0,0,0,2174,4729317558,98188374,142162794920
datacenter,10.0.4.10,987,6856,588,57,1778,0,0,0,2174,4407867444,98359914,142411184840
datacenter,10.0.4.10,576,5375,529,57,990,0,0,0,2174,5622388688,98524161,142649012376
datacenter,10.0.4.10,696,6028,470,57,1440,0,0,0,2174,5013327670,98683400,142879585464
datacenter,10.0.4.10,418,4494,304,57,990,0,0,0,2174,6724597062,98852115,143123882728
datacenter,10.0.4.10,478,4900,286,57,1035,0,0,0,2174,6167416163,99032700,143385369808
datacenter,10.0.4.10,735,4723,438,57,1170,0,0,0,2174,6398547363,99186870,143608607968
datacenter,10.0.4.10,745,6739,663,57,1485,0,0,0,2174,4484395192,99351264,143846648304
datacenter,10.0.4.10,531,5287,526,57,1035,0,0,0,2174,5715971098,99509664,144076011504
datacenter,10.0.4.10,548,5329,253,57,990,0,0,0,2174,5670921223,99665589,144301790904
datacenter,10.0.4.10,551,5390,356,57,900,0,0,0,2174,5606741966,99824844,144532392144
datacenter,10.0.4.10,842,5846,455,57,1260,0,0,0,2174,5169404584,99989326,144770561200
datacenter,10.0.4.10,557,5316,415,57,1080,0,0,0,2174,5684789164,100149076,145001879200
datacenter,10.0.4.10,693,5342,131,57,1305,0,0,0,2174,5657120778,100312842,145239011248
datacenter,10.0.4.10,750,6044,93,57,1350,0,0,0,2174,5000056121,100478417,145478762848
datacenter,10.0.4.10,887,6478,453,57,1665,0,0,0,2174,4665072429,100648247,145724676688
datacenter,10.0.4.10,632,6198,402,57,1215,0,0,0,2174,4875821103,100818675,145971455608
datacenter,10.0.4.10,470,6194,389,57,1170,0,0,0,2174,4878969841,100987241,146215538960
datacenter,10.0.4.10,854,6525,294,57,1350,0,0,0,2174,4631469609,101153398,146456126288
datacenter,10.0.4.10,731,6834,524,57,1575,0,0,0,2174,4422057243,101324938,146704515080
datacenter,10.0.4.10,749,6643,227,57,1665,0,0,0,2174,4549200541,101494309,146949730384
datacenter,10.0.4.10,422,4574,371,57,1170,0,0,0,2174,6606982772,101647329,147171289400
datacenter,10.0.4.10,562,4702,278,57,1035,0,0,0,2174,6427124457,101822019,147424240520
datacenter,10.0.4.10,497,4420,267,57,945,0,0,0,2174,6837180814,101999454,147681166400
datacenter,10.0.4.10,460,4036,294,57,990,0,0,0,2174,7487695540,102181254,147944412800
datacenter,10.0.4.10,559,4521,180,57,900,0,0,0,2174,6684436894,102368499,148215543560
datacenter,10.0.4.10,599,5575,275,57,1035,0,0,0,2174,5420688645,102535220,148456954872
datacenter,10.0.4.10,496,4778,386,57,1125,0,0,0,2174,6324893093,102700730,148696613352
datacenter,10.0.4.10,346,3964,318,57,1,0,0,0,2174,7623698082,102788856,148824163984
datacenter,10.0.4.10,515,5528,272,57,945,0,0,0,2174,5466776266,102908143,148996828088
datacenter,10.0.4.10,508,4819,443,57,990,0,0,0,2174,6271080971,103074913,149238311048
datacenter,10.0.4.10,501,5467,408,57,1170,0,0,0,2174,5527773769,103230658,149463829808
datacenter,10.0.4.10,505,5209,476,57,1215,0,0,0,2174,5801562526,103385368,149687849888
datacenter,10.0.4.10,531,5064,202,57,990,0,0,0,2174,5967681516,103542868,149915909888
datacenter,10.0.4.10,691,5740,372,57,855,0,0,0,2174,5264867456,103694101,150134844600
datacenter,10.0.4.10,557,5453,352,57,990,0,0,0,2174,5541965743,103852428,150364099824
datacenter,10.0.4.10,736,6390,386,57,1350,0,0,0,2174,4729317558,104013663,150597568104
datacenter,10.0.4.10,483,5699,338,57,1170,0,0,0,2174,5302744200,104172122,150827015576
datacenter,10.0.4.10,540,6683,366,57,1125,0,0,0,2174,4521972048,104331711,151058099408
